GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012
0500000US12109,12109,"St. Johns County, Florida",190039,190039,191258,196028,202188
0500000US12111,12111,"St. Lucie County, Florida",277789,277789,278774,281094,283866
0500000US12113,12113,"Santa Rosa County, Florida",151372,151372,152966,155868,158512
0500000US12115,12115,"Sarasota County, Florida",379448,379448,380062,381746,386147
0500000US12117,12117,"Seminole County, Florida",422718,422718,423181,426573,430838
0500000US12119,12119,"Sumter County, Florida",93420,93420,94268,98237,101620
0500000US12121,12121,"Suwannee County, Florida",41551,41551,42314,43428,43656
0500000US12123,12123,"Taylor County, Florida",22570,22568,22555,22667,22744
0500000US12125,12125,"Union County, Florida",15535,15535,15497,15231,15212
0500000US12127,12127,"Volusia County, Florida",494593,494597,494628,494274,496950
0500000US12129,12129,"Wakulla County, Florida",30776,30776,30841,30945,30818
0500000US12131,12131,"Walton County, Florida",55043,55043,55310,55755,57582
0500000US12133,12133,"Washington County, Florida",24896,24896,24756,24614,24892
0500000US13001,13001,"Appling County, Georgia",18236,18236,18323,18428,18368
0500000US13003,13003,"Atkinson County, Georgia",8375,8382,8363,8378,8284
0500000US13005,13005,"Bacon County, Georgia",11096,11096,11091,11211,11198
0500000US13007,13007,"Baker County, Georgia",3451,3451,3437,3326,3366
0500000US13009,13009,"Baldwin County, Georgia",45720,45749,45605,44974,46367
0500000US13011,13011,"Banks County, Georgia",18395,18395,18414,18361,18316
0500000US13013,13013,"Barrow County, Georgia",69367,69367,69732,69869,70169
0500000US13015,13015,"Bartow County, Georgia",100157,100157,100161,100318,100661
0500000US13017,13017,"Ben Hill County, Georgia",17634,17634,17659,17605,17538
0500000US13019,13019,"Berrien County, Georgia",19286,19286,19351,19333,19041
0500000US13021,13021,"Bibb County, Georgia",155547,155547,155715,156087,156462
0500000US13023,13023,"Bleckley County, Georgia",13063,13063,13065,13046,12913
0500000US13025,13025,"Brantley County, Georgia",18411,18410,18487,18597,18587
0500000US13027,13027,"Brooks County, Georgia",16243,16243,16189,15889,15403
0500000US13029,13029,"Bryan County, Georgia",30233,30238,30412,31291,32214
0500000US13031,13031,"Bulloch County, Georgia",70217,70217,70635,72783,72694
0500000US13033,13033,"Burke County, Georgia",23316,23316,23350,23533,23125
0500000US13035,13035,"Butts County, Georgia",23655,23655,23756,23598,23524
0500000US13037,13037,"Calhoun County, Georgia",6694,6694,6710,6564,6504
0500000US13039,13039,"Camden County, Georgia",50513,50513,50698,50339,51402
0500000US13043,13043,"Candler County, Georgia",10998,10998,11027,11319,11117
0500000US13045,13045,"Carroll County, Georgia",110527,110615,110723,110770,111580
0500000US13047,13047,"Catoosa County, Georgia",63942,63940,64032,64905,65046
0500000US13049,13049,"Charlton County, Georgia",12171,12171,12822,13385,13295
0500000US13051,13051,"Chatham County, Georgia",265128,265133,265998,271896,276434
0500000US13053,13053,"Chattahoochee County, Georgia",11267,11267,11131,11840,13037
0500000US13055,13055,"Chattooga County, Georgia",26015,26015,26004,25757,25725
0500000US13057,13057,"Cherokee County, Georgia",214346,214346,215248,218003,221315
0500000US13059,13059,"Clarke County, Georgia",116714,116707,117390,118545,120266
0500000US13061,13061,"Clay County, Georgia",3183,3183,3161,3157,3116
0500000US13063,13063,"Clayton County, Georgia",259424,259423,259832,262443,265888
0500000US13065,13065,"Clinch County, Georgia",6798,6798,6797,6743,6718
0500000US13067,13067,"Cobb County, Georgia",688078,688076,689695,697366,707442
0500000US13069,13069,"Coffee County, Georgia",42356,42356,42756,43002,43170
0500000US13071,13071,"Colquitt County, Georgia",45498,45498,45674,45822,46137
0500000US13073,13073,"Columbia County, Georgia",124053,124053,124965,128178,131627
0500000US13075,13075,"Cook County, Georgia",17212,17212,17247,17015,16923
0500000US13077,13077,"Coweta County, Georgia",127317,127317,127906,129444,130929
0500000US13079,13079,"Crawford County, Georgia",12630,12630,12604,12621,12600
0500000US13081,13081,"Crisp County, Georgia",23439,23439,23380,23692,23606
0500000US13083,13083,"Dade County, Georgia",16633,16633,16607,16587,16490
0500000US13085,13085,"Dawson County, Georgia",22330,22339,22304,22226,22422
0500000US13087,13087,"Decatur County, Georgia",27842,27842,27823,27675,27509
0500000US13089,13089,"DeKalb County, Georgia",691893,691893,692546,697415,707089
0500000US13091,13091,"Dodge County, Georgia",21796,21797,21741,21415,21329
0500000US13093,13093,"Dooly County, Georgia",14918,14918,14829,14532,14318
0500000US13095,13095,"Dougherty County, Georgia",94565,94565,94755,94647,94501
0500000US13097,13097,"Douglas County, Georgia",132403,132315,132646,133204,133971
0500000US13099,13099,"Early County, Georgia",11008,11004,10959,10725,10594
0500000US13101,13101,"Echols County, Georgia",4034,4034,4037,4127,3988
0500000US13103,13103,"Effingham County, Georgia",52250,52250,52420,52657,53293
0500000US13105,13105,"Elbert County, Georgia",20166,20166,20133,19884,19684
0500000US13107,13107,"Emanuel County, Georgia",22598,22598,22632,22594,22898
0500000US13109,13109,"Evans County, Georgia",11000,11001,10990,10959,10689
0500000US13111,13111,"Fannin County, Georgia",23682,23695,23695,23504,23492
0500000US13113,13113,"Fayette County, Georgia",106567,106567,107064,107353,107524
0500000US13115,13115,"Floyd County, Georgia",96317,96317,96382,96156,96177
0500000US13117,13117,"Forsyth County, Georgia",175511,175511,176820,182436,187928
0500000US13119,13119,"Franklin County, Georgia",22084,22084,22100,21948,21894
0500000US13121,13121,"Fulton County, Georgia",920581,920583,926119,949580,977773
0500000US13123,13123,"Gilmer County, Georgia",28292,28275,28304,28281,28190
0500000US13125,13125,"Glascock County, Georgia",3082,3082,3071,3120,3142
0500000US13127,13127,"Glynn County, Georgia",79626,79626,79863,80296,81022
0500000US13129,13129,"Gordon County, Georgia",55186,55186,55196,55487,55766
0500000US13131,13131,"Grady County, Georgia",25011,25012,25062,25217,25440
0500000US13133,13133,"Greene County, Georgia",15994,15994,16000,16044,16092
0500000US13135,13135,"Gwinnett County, Georgia",805321,805321,808409,825669,842046
0500000US13137,13137,"Habersham County, Georgia",43041,43041,43092,43081,43520
0500000US13139,13139,"Hall County, Georgia",179684,179684,179992,182965,185416
0500000US13141,13141,"Hancock County, Georgia",9429,9402,9429,9369,8996
0500000US13143,13143,"Haralson County, Georgia",28780,28780,28786,28529,28400
0500000US13145,13145,"Harris County, Georgia",32024,32026,32146,32352,32550
0500000US13147,13147,"Hart County, Georgia",25213,25213,25189,25431,25518
0500000US13149,13149,"Heard County, Georgia",11834,11834,11858,11715,11633
0500000US13151,13151,"Henry County, Georgia",203922,203923,205283,207310,209053
0500000US13153,13153,"Houston County, Georgia",139900,139911,140788,144231,146136
0500000US13155,13155,"Irwin County, Georgia",9538,9538,9609,9683,9600
0500000US13157,13157,"Jackson County, Georgia",60485,60485,60761,60536,60571
0500000US13159,13159,"Jasper County, Georgia",13900,13900,13900,13788,13630
0500000US13161,13161,"Jeff Davis County, Georgia",15068,15068,15097,15140,15156
0500000US13163,13163,"Jefferson County, Georgia",16930,16930,16909,16752,16432
0500000US13165,13165,"Jenkins County, Georgia",8340,8340,8330,8165,9213
0500000US13167,13167,"Johnson County, Georgia",9980,9980,9971,9920,9897
0500000US13169,13169,"Jones County, Georgia",28669,28669,28648,28701,28577
0500000US13171,13171,"Lamar County, Georgia",18317,18317,18250,18192,18057
0500000US13173,13173,"Lanier County, Georgia",10078,10074,10103,10455,10400
0500000US13175,13175,"Laurens County, Georgia",48434,48434,48422,48066,48041
0500000US13177,13177,"Lee County, Georgia",28298,28298,28440,28621,28746
0500000US13179,13179,"Liberty County, Georgia",63453,63469,62773,65375,65471
0500000US13181,13181,"Lincoln County, Georgia",7996,7994,7966,7876,7737
0500000US13183,13183,"Long County, Georgia",14464,14448,14661,15202,16048
0500000US13185,13185,"Lowndes County, Georgia",109233,109233,109761,111836,114552
0500000US13187,13187,"Lumpkin County, Georgia",29966,29966,30293,30445,30611
0500000US13189,13189,"McDuffie County, Georgia",21875,21875,21852,21671,21663
0500000US13191,13191,"McIntosh County, Georgia",14333,14332,14287,14229,13839
0500000US13193,13193,"Macon County, Georgia",14740,14740,14665,14493,14263
0500000US13195,13195,"Madison County, Georgia",28120,28120,28203,27988,27922
0500000US13197,13197,"Marion County, Georgia",8742,8742,8742,8706,8711
0500000US13199,13199,"Meriwether County, Georgia",21992,21992,21846,21631,21273
0500000US13201,13201,"Miller County, Georgia",6125,6129,6144,6066,5969
0500000US13205,13205,"Mitchell County, Georgia",23498,23498,23522,23452,23144
0500000US13207,13207,"Monroe County, Georgia",26424,26424,26412,26628,26637
0500000US13209,13209,"Montgomery County, Georgia",9123,9123,9085,9035,8913
0500000US13211,13211,"Morgan County, Georgia",17868,17868,17901,17935,17881
0500000US13213,13213,"Murray County, Georgia",39628,39628,39561,39463,39392
0500000US13215,13215,"Muscogee County, Georgia",189885,189885,190484,193932,198413
0500000US13217,13217,"Newton County, Georgia",99958,99958,100130,100865,101505
0500000US13219,13219,"Oconee County, Georgia",32808,32815,33044,33326,33619
0500000US13221,13221,"Oglethorpe County, Georgia",14899,14899,14901,14757,14618
0500000US13223,13223,"Paulding County, Georgia",142324,142324,142788,143817,144800
0500000US13225,13225,"Peach County, Georgia",27695,27695,27765,27570,27622
0500000US13227,13227,"Pickens County, Georgia",29431,29426,29454,29431,29268
0500000US13229,13229,"Pierce County, Georgia",18758,18758,18812,18726,18844
0500000US13231,13231,"Pike County, Georgia",17869,17869,17905,17771,17810
0500000US13233,13233,"Polk County, Georgia",41475,41475,41522,41247,41188
0500000US13235,13235,"Pulaski County, Georgia",12010,11999,11899,11843,11720
0500000US13237,13237,"Putnam County, Georgia",21218,21218,21201,21268,21198
0500000US13239,13239,"Quitman County, Georgia",2513,2513,2506,2449,2404
0500000US13241,13241,"Rabun County, Georgia",16276,16276,16262,16271,16297
0500000US13243,13243,"Randolph County, Georgia",7719,7719,7685,7587,7327
0500000US13245,13245,"Richmond County, Georgia",200549,200549,201056,201132,202587
0500000US13247,13247,"Rockdale County, Georgia",85215,85215,85400,85638,85820
0500000US13249,13249,"Schley County, Georgia",5010,5010,5017,5021,4990
0500000US13251,13251,"Screven County, Georgia",14593,14593,14519,14401,14202
0500000US13253,13253,"Seminole County, Georgia",8729,8729,8738,8804,8947
0500000US13255,13255,"Spalding County, Georgia",64073,64073,64111,64131,63865
0500000US13257,13257,"Stephens County, Georgia",26175,26175,26191,25858,25891
0500000US13259,13259,"Stewart County, Georgia",6058,6058,6100,6033,6042
0500000US13261,13261,"Sumter County, Georgia",32819,32817,32722,32113,31554
0500000US13263,13263,"Talbot County, Georgia",6865,6863,6832,6740,6517
0500000US13265,13265,"Taliaferro County, Georgia",1717,1717,1698,1705,1680
0500000US13267,13267,"Tattnall County, Georgia",25520,25519,25516,25344,25384
0500000US13269,13269,"Taylor County, Georgia",8906,8906,8779,8502,8420
0500000US13271,13271,"Telfair County, Georgia",16500,16500,16483,16297,16349
0500000US13273,13273,"Terrell County, Georgia",9315,9315,9322,9212,9045
0500000US13275,13275,"Thomas County, Georgia",44720,44719,44810,44724,44724
0500000US13277,13277,"Tift County, Georgia",40118,40122,40210,41320,41064
0500000US13279,13279,"Toombs County, Georgia",27223,27223,27319,27293,27315
0500000US13281,13281,"Towns County, Georgia",10471,10471,10548,10485,10495
0500000US13283,13283,"Treutlen County, Georgia",6885,6885,6903,6830,6769
0500000US13285,13285,"Troup County, Georgia",67044,67044,67186,67795,68468
0500000US13287,13287,"Turner County, Georgia",8930,8930,8972,8861,8410
0500000US13289,13289,"Twiggs County, Georgia",9023,9023,8963,8812,8447
0500000US13291,13291,"Union County, Georgia",21356,21356,21306,21342,21451
0500000US13293,13293,"Upson County, Georgia",27153,27153,27047,26947,26630
0500000US13295,13295,"Walker County, Georgia",68756,68756,68909,68595,68094
0500000US13297,13297,"Walton County, Georgia",83768,83768,84092,84231,84575
0500000US13299,13299,"Ware County, Georgia",36312,36306,36431,36195,35821
0500000US13301,13301,"Warren County, Georgia",5834,5834,5797,5711,5578
0500000US13303,13303,"Washington County, Georgia",21187,21187,21108,21031,20879
0500000US13305,13305,"Wayne County, Georgia",30099,30099,30101,30322,30305
0500000US13307,13307,"Webster County, Georgia",2799,2801,2782,2810,2793
0500000US13309,13309,"Wheeler County, Georgia",7421,7421,7764,8041,7888
0500000US13311,13311,"White County, Georgia",27144,27144,27213,27362,27556
0500000US13313,13313,"Whitfield County, Georgia",102599,102599,102800,103044,103359
0500000US13315,13315,"Wilcox County, Georgia",9255,9255,9289,9174,9068
0500000US13317,13317,"Wilkes County, Georgia",10593,10595,10487,10225,10076
0500000US13319,13319,"Wilkinson County, Georgia",9563,9563,9514,9453,9577
0500000US13321,13321,"Worth County, Georgia",21679,21679,21626,21862,21741
0500000US15001,15001,"Hawaii County, Hawaii",185079,185079,185438,187229,189191
0500000US15003,15003,"Honolulu County, Hawaii",953207,953207,956481,966363,976372
0500000US15005,15005,"Kalawao County, Hawaii",90,90,90,90,90
0500000US15007,15007,"Kauai County, Hawaii",67091,67091,67229,67781,68434
0500000US15009,15009,"Maui County, Hawaii",154834,154834,155036,156666,158226
0500000US16001,16001,"Ada County, Idaho",392365,392365,393459,401092,409061
0500000US16003,16003,"Adams County, Idaho",3976,3976,3955,3990,3915
0500000US16005,16005,"Bannock County, Idaho",82839,82839,82993,83524,83800
0500000US16007,16007,"Bear Lake County, Idaho",5986,5986,5971,5966,5907
0500000US16009,16009,"Benewah County, Idaho",9285,9285,9281,9164,9117
0500000US16011,16011,"Bingham County, Idaho",45607,45607,45734,45850,45474
0500000US16013,16013,"Blaine County, Idaho",21376,21378,21300,21103,21146
0500000US16015,16015,"Boise County, Idaho",7028,7028,7015,7023,6835
0500000US16017,16017,"Bonner County, Idaho",40877,40877,40940,40837,40476
0500000US16019,16019,"Bonneville County, Idaho",104234,104304,104667,105706,106684
0500000US16021,16021,"Boundary County, Idaho",10972,10972,11015,10811,10808
0500000US16023,16023,"Butte County, Idaho",2891,2893,2904,2816,2740
0500000US16025,16025,"Camas County, Idaho",1117,1117,1108,1099,1077
0500000US16027,16027,"Canyon County, Idaho",188923,188923,189372,191367,193888
0500000US16029,16029,"Caribou County, Idaho",6963,6963,6969,6841,6787
0500000US16031,16031,"Cassia County, Idaho",22952,22952,23069,23138,23249
